inning,is_top_inning,score_diff,is_runner_on_first,is_runner_on_second,is_runner_on_third,outs,home_win_prob,weighted_avg_li,freq
2,1,-7,0,0,1,0,0.0318470517662103,0.152139932222114,0
2,1,-7,0,0,1,1,0.0369555313234084,0.232995947734159,0
2,1,-7,0,0,1,2,0.0459375539282314,0.202690960950971,1
2,1,-7,0,1,0,0,0.036285651948355,0.16136000103234,1
2,1,-7,0,1,0,1,0.0417884111481629,0.170874943333449,4
2,1,-7,0,1,0,2,0.0466442053442259,0.180797739526487,7
2,1,-7,0,1,1,0,0.0270986653182402,0.169123546467674,0
2,1,-7,0,1,1,1,0.0331911502313482,0.261513178580654,1
2,1,-7,0,1,1,2,0.043819341911767,0.283133084582549,3
2,1,-5,0,0,1,0,0.0746660292532534,0.363543699998834,0
2,1,-5,0,0,1,1,0.0867347430571198,0.525412345874583,1
2,1,-5,0,0,1,2,0.106849479755814,0.451810453031151,9
2,1,-5,0,1,0,0,0.0843353356686617,0.39008427265278,5
2,1,-5,0,1,0,1,0.0972304324287738,0.3964151291463,18
2,1,-5,0,1,0,2,0.108367771851105,0.404670330619411,25
2,1,-5,0,1,1,0,0.0620097154012298,0.430379810121452,3
2,1,-5,0,1,1,1,0.077084605726859,0.607605671237444,4
2,1,-5,0,1,1,2,0.101523041249124,0.654251947701827,7
2,1,-5,1,0,0,0,0.0926442752467098,0.462400276229952,6
2,1,-5,1,0,0,1,0.102979952155742,0.385082587672911,21
2,1,-5,1,0,0,2,0.11217666458362,0.286178237782771,27
2,1,-5,1,0,1,0,0.0664588993876437,0.422398961921302,1
2,1,-5,1,0,1,1,0.0825374346262596,0.626068187755871,8
2,1,-5,1,0,1,2,0.103382231563851,0.574642955404502,9
2,1,-5,1,1,0,0,0.0768106830426806,0.570998813479469,4
2,1,-5,1,1,0,1,0.0920728832132113,0.577431016427087,9
2,1,-5,1,1,0,2,0.105479301789283,0.520912444570948,15
2,1,-5,1,1,1,0,0.0567289310970177,0.544457555188849,1
2,1,-5,1,1,1,1,0.0740899177349008,0.763405758246803,3
2,1,-5,1,1,1,2,0.0963931833565228,0.911244097862601,4
2,1,-4,0,0,0,0,0.152496341036344,0.398239748841898,113
2,1,-4,0,0,0,1,0.162467012777269,0.296799574983598,103
2,1,-4,0,0,0,2,0.169864014242912,0.197388290190382,117
2,1,-4,0,0,1,0,0.111747062256984,0.518054653947176,5
2,1,-4,0,0,1,1,0.128863096728272,0.734288763140615,11
2,1,-4,0,0,1,2,0.156911403795885,0.629502561048028,14
2,1,-4,0,1,0,0,0.125100102090429,0.5572951539122,8
2,1,-4,0,1,0,1,0.143339667068408,0.559291532241674,20
2,1,-4,0,1,0,2,0.15899730763447,0.564696087042472,46
2,1,3,0,0,1,0,0.709749014984786,1.3116969479684,2
2,1,3,0,0,1,1,0.747316584428796,1.32031245046481,7
2,1,3,0,0,1,2,0.795969286168457,1.07154590599699,14
2,1,3,0,1,0,0,0.729467717618339,1.34806690524003,20
2,1,3,0,1,0,1,0.768242812904327,1.14480696231011,30
2,1,3,0,1,0,2,0.798769775434776,0.98341058892599,34
2,1,3,0,1,1,0,0.651839395955802,1.79441637124122,3
2,1,3,0,1,1,1,0.70738778025455,1.83048735388758,4
2,1,3,0,1,1,2,0.774847887209354,1.86323868264907,6
2,1,5,0,0,1,0,0.851162230645817,0.917906237760069,0
2,1,5,0,0,1,1,0.876148827742509,0.815386547892429,0
2,1,5,0,0,1,2,0.905619149460004,0.636101068682169,2
2,1,5,0,1,0,0,0.8623567580607,0.92465159441974,3
2,1,5,0,1,0,1,0.887935165491609,0.732303533006161,4
2,1,5,0,1,0,2,0.907145510066332,0.587802231628043,2
2,1,5,0,1,1,0,0.809650563409264,1.33146633795299,1
2,1,5,0,1,1,1,0.848662523014359,1.23189362089477,1
2,1,5,0,1,1,2,0.891562185642757,1.16775176477224,1
2,1,5,1,0,0,0,0.872551806247523,0.991727989624764,10
2,1,5,1,0,0,1,0.894373734702998,0.718268715799147,19
2,1,5,1,0,0,2,0.911169846346281,0.455625998963248,17
2,1,5,1,0,1,0,0.820314422134343,1.33117227781258,0
2,1,5,1,0,1,1,0.859099721748936,1.20604533820964,1
2,1,5,1,0,1,2,0.895710811332788,0.999207516649787,1
2,1,5,1,1,0,0,0.833533292298021,1.51576695555563,2
2,1,5,1,1,0,1,0.869707478557659,1.23088981106438,6
2,1,5,1,1,0,2,0.898209524002692,0.936468862689167,8
2,1,5,1,1,1,0,0.775428500256005,2.00312783704108,1
2,1,5,1,1,1,1,0.827204414292178,1.88209182685237,0
2,1,5,1,1,1,2,0.87616093317023,1.81550554166165,1
2,1,6,0,0,0,0,0.931439268635305,0.395964291587383,22
2,1,6,0,0,0,1,0.941221747975116,0.254601522945906,17
2,1,6,0,0,0,2,0.947480462165181,0.141667037871795,12
2,1,6,0,0,1,0,0.89847436755026,0.706929322206589,0
2,1,6,0,0,1,1,0.917333245414849,0.597028686390885,0
2,1,6,0,0,1,2,0.938637292558603,0.454626376208426,1
2,1,6,0,1,0,0,0.906329648314848,0.706843546038993,0
2,1,6,0,1,0,1,0.925575873498525,0.541722969817466,2
2,1,6,0,1,0,2,0.939687767885033,0.421291033054418,1
2,1,6,0,1,1,0,0.86626118710568,1.05431645421428,0
2,1,6,0,1,1,1,0.896424052934245,0.935162983716693,1
2,1,6,0,1,1,2,0.928127949954192,0.853931187030601,1
2,1,6,1,0,0,0,0.9135431548454,0.750592208783177,5
2,1,6,1,0,0,1,0.930060361401874,0.531617013705363,7
2,1,6,1,0,0,2,0.94246545041918,0.329182700575727,4
3,0,-8,0,1,1,0,0.0592825845651545,0.611888718762385,0
3,0,-8,0,1,1,1,0.0427239281010942,0.490992505774751,0
3,0,-8,0,1,1,2,0.027180539751847,0.405131240722793,0
3,0,-6,0,0,1,0,0.102324852038507,0.777428929939488,2
3,0,-6,0,0,1,1,0.0817956765862518,0.642242523021241,4
3,0,-6,0,0,1,2,0.0590927026074525,0.482074755080635,7
3,0,-6,0,1,0,0,0.0941073461768428,0.774253327273244,9
3,0,-6,0,1,0,1,0.073195871941562,0.585286950553009,13
3,0,-6,0,1,0,2,0.0580080634848629,0.447606818463477,11
3,0,-6,0,1,1,0,0.137922869304049,1.17161829078511,2
3,0,-6,0,1,1,1,0.104757418637115,1.02416189156177,3
3,0,-6,0,1,1,2,0.0705624032279799,0.918681875413737,2
3,0,-6,1,0,0,0,0.0865218691281454,0.818354716466201,35
3,0,-6,1,0,0,1,0.0685238074080346,0.574508290065001,40
3,0,-6,1,0,0,2,0.0551305392036125,0.351630333965499,37
3,0,-6,1,0,1,0,0.129456112957094,1.16157542791498,1
3,0,-6,1,0,1,1,0.0966280319219601,0.994526328661759,2
3,0,-6,1,0,1,2,0.0673536059977365,0.786806436793222,9
3,0,-6,1,1,0,0,0.119477866916141,1.29964486038386,7
3,0,-6,1,1,0,1,0.0889227596982119,1.01157784046371,12
3,0,-6,1,1,0,2,0.0655141267112434,0.740741838068477,13
3,0,-6,1,1,1,0,0.170271378449915,1.80961603476941,3
3,0,-6,1,1,1,1,0.12478643250483,1.60937040136495,3
3,0,-6,1,1,1,2,0.0839171036542701,1.47154155909313,3
3,0,-5,0,0,0,0,0.104341409244908,0.589594408318207,199
3,0,-5,0,0,0,1,0.0897666480265335,0.384511174397233,144
3,0,-5,0,0,0,2,0.0803126846997456,0.216789562049623,106
3,0,-5,0,0,1,0,0.153958803793122,1.02987748835483,1
3,0,-5,0,0,1,1,0.126159808183832,0.898305971804099,5
3,0,-5,0,0,1,2,0.0938734060550251,0.695116060772934,6
3,0,-5,0,1,0,0,0.141873149693577,1.0338583015549,11
3,0,-5,0,1,0,1,0.113463623688238,0.811492458949107,15
3,0,-5,0,1,0,2,0.0922426695602607,0.643452081559407,16
3,0,-5,0,1,1,0,0.200770887423779,1.50244791417336,4
3,0,-5,0,1,1,1,0.157065052545393,1.37773198110156,6
3,0,-5,0,1,1,2,0.109636608909927,1.29175664261772,3
3,0,-5,1,0,0,0,0.130821930509563,1.1048946168241,44
3,0,-5,1,0,0,1,0.106529987712521,0.796130448288344,50
3,0,-5,1,0,0,2,0.0879268637025535,0.501109084639917,57
3,0,-5,1,0,1,0,0.188874840582772,1.50094809797457,5
3,0,-5,1,0,1,1,0.145525173040244,1.34605721065915,8
3,0,-5,1,0,1,2,0.105038042831912,1.10483958355594,9
3,0,4,0,0,1,0,0.92970125045733,0.385229241338495,3
3,0,4,0,0,1,1,0.916875481073329,0.564209122892083,12
3,0,4,0,0,1,2,0.895234806162577,0.4858701165193,18
3,0,4,0,1,0,0,0.919210585276181,0.412217266585786,20
3,0,4,0,1,0,1,0.905474980415279,0.422118414746893,40
3,0,4,0,1,0,2,0.893579645896232,0.434518686423541,63
3,0,4,0,1,1,0,0.942730871431132,0.451127691131581,8
3,0,4,0,1,1,1,0.926852110928259,0.648053394982436,16
3,0,4,0,1,1,2,0.900732563230616,0.695628991834914,19
3,0,4,1,0,0,0,0.910212297624759,0.490512621224413,58
3,0,4,1,0,0,1,0.899234279687734,0.409761693070399,97
3,0,4,1,0,0,2,0.889437813538725,0.305835856880452,123
3,0,4,1,0,1,0,0.938143195495202,0.442148779523025,4
3,0,4,1,0,1,1,0.921119877958499,0.668474319193929,20
3,0,4,1,0,1,2,0.898820437518253,0.612815238818243,30
3,0,4,1,1,0,0,0.92693757093794,0.60226069351526,23
3,0,4,1,1,0,1,0.91076332436239,0.61223584908004,44
3,0,4,1,1,0,2,0.896548989857717,0.554539237815935,55
3,0,4,1,1,1,0,0.948127980477731,0.569420747437137,9
3,0,4,1,1,1,1,0.929831163145115,0.810096596424107,17
3,0,4,1,1,1,2,0.906119797694203,0.968039136964015,25
3,0,5,0,0,0,0,0.936109894480678,0.195431204972293,120
3,0,5,0,0,0,1,0.931207180403782,0.147788448974792,100
3,0,5,0,0,0,2,0.927516730788029,0.100102708878321,102
3,0,5,0,0,1,0,0.956655581264556,0.248838275655159,1
3,0,5,0,0,1,1,0.948344629788434,0.369984943162886,7
3,0,5,0,0,1,2,0.934127873365064,0.319311607866181,9
3,0,5,0,1,0,0,0.949709720910137,0.265557648131945,9
3,0,5,0,1,0,1,0.94078884983532,0.27460912326172,18
3,0,5,0,1,0,2,0.933027425765475,0.285189701070144,38
3,0,5,0,1,1,0,0.964824216320821,0.28724062418106,1
3,0,5,0,1,1,1,0.954650102286115,0.421847862148094,5
3,0,5,0,1,1,2,0.937608171147391,0.45248339989491,6
3,0,5,1,0,0,0,0.943762230024139,0.317269804011755,30
3,0,5,1,0,0,1,0.93665429331968,0.26640175817917,51
3,0,5,1,0,0,2,0.930278800997833,0.19989430323449,59
3,0,5,1,0,1,0,0.961917664414192,0.281426111409244,3
3,0,5,1,0,1,1,0.950956736939218,0.435650986003454,8
3,0,5,1,0,1,2,0.936398725080877,0.399609397210176,25
3,0,5,1,1,0,0,0.95451786740369,0.386255060860842,6
3,0,5,1,1,0,1,0.944093331406497,0.396122583645159,14
3,0,5,1,1,0,2,0.934897337677714,0.361030182761746,27
3,0,7,1,0,0,0,0.979416675626081,0.114792929176676,4
3,0,7,1,0,0,1,0.976836616225565,0.0982392202131807,11
3,0,7,1,0,0,2,0.974479117729794,0.0751759421611724,15
3,1,-7,0,1,1,0,0.0209370754136523,0.143590927051824,2
3,1,-7,0,1,1,1,0.0261193837222289,0.224169344073603,2
3,1,-7,0,1,1,2,0.0352376439640946,0.242091807227355,1
3,1,-7,1,0,0,0,0.0320247698388647,0.166040143664191,8
3,1,-7,1,0,0,1,0.0357530552755888,0.141791647235925,11
3,1,-7,1,0,0,2,0.0391528633326885,0.108214663347626,19
3,1,-7,1,0,1,0,0.0224509307945558,0.140655627446369,2
3,1,-7,1,0,1,1,0.0280942260909501,0.231901654987981,3
3,1,-7,1,0,1,2,0.0358777423388743,0.214166705731438,9
3,1,-7,1,1,0,0,0.0265152881310588,0.196476112909038,0
3,1,-7,1,1,0,1,0.0318932811433984,0.207074978415899,4
3,1,-7,1,1,0,2,0.0367064861972289,0.192841039845981,8
3,1,-7,1,1,1,0,0.0198125008434976,0.172639065780843,0
3,1,-7,1,1,1,1,0.0256105041615069,0.271046393219691,3
3,1,-7,1,1,1,2,0.0335934350704161,0.329898833566794,5
3,1,-6,0,0,0,0,0.0574775089860331,0.168363769753408,78
3,1,-6,0,0,0,1,0.0617015120683847,0.12759177826709,76
3,1,-6,0,0,0,2,0.0648877005371753,0.0865414962100106,67
3,1,-6,0,0,1,0,0.0397563356244028,0.213756906291377,3
3,1,-6,0,0,1,1,0.0469014241731884,0.319259496702429,1
3,1,-6,0,0,1,2,0.0591727598483479,0.27600283791104,11
3,1,-6,0,1,0,0,0.0457557502483664,0.227961804625807,4
3,1,-6,0,1,0,1,0.0534275487810067,0.236793080283216,18
3,1,-6,0,1,0,2,0.0601233276534732,0.246526629893406,25
3,1,-6,0,1,1,0,0.0327654906384632,0.244988782021791,1
3,1,-6,0,1,1,1,0.0414726331783324,0.363185877688583,3
3,1,-6,0,1,1,2,0.0561599425051674,0.391035665646774,2
3,1,-6,1,0,0,0,0.0508914478985704,0.272686824154431,21
3,1,-6,1,0,0,1,0.0569999799673308,0.229756558078687,35
3,1,-6,1,0,0,2,0.0624985756348284,0.172840246060138,41
3,1,-6,1,0,1,0,0.0352938488859334,0.240094173912737,0
3,1,-6,1,0,1,1,0.0446783206637885,0.375152513410737,6
3,1,-6,1,0,1,2,0.0572169168913225,0.345058430780596,13
3,1,-6,1,1,0,0,0.0416798612766882,0.330219561773698,5
3,1,-6,1,1,0,1,0.0506061101129216,0.340592148885744,10
3,1,-6,1,1,0,2,0.0585141135672252,0.311725285952366,22
3,1,-4,1,0,0,0,0.121436298641949,0.619232075162291,50
3,1,-4,1,0,0,1,0.135275819970134,0.514445695000877,74
3,1,-4,1,0,0,2,0.147559148577309,0.381550642288395,99
3,1,-4,1,0,1,0,0.0864008433486791,0.569467048283593,12
3,1,-4,1,0,1,1,0.107987353598161,0.836370116582585,21
3,1,-4,1,0,1,2,0.135823188980791,0.766790419725377,35
3,1,3,1,0,0,0,0.761933394245425,1.55116213090368,113
3,1,3,1,0,0,1,0.79608160087641,1.1698475313741,146
3,1,3,1,0,0,2,0.823536557721744,0.774784185311926,130
3,1,3,1,0,1,0,0.679871924447032,1.92275030167605,8
3,1,3,1,0,1,1,0.738423308311641,1.89863432830502,15
3,1,3,1,0,1,2,0.798002927239973,1.658843212134,19
3,1,3,1,1,0,0,0.702847089191758,2.24657897765955,27
3,1,3,1,1,0,1,0.757609602693857,1.93566728037336,41
3,1,3,1,1,0,2,0.802465452344673,1.54648596384539,53
3,1,3,1,1,1,0,0.619364735959958,2.74028357576521,6
3,1,3,1,1,1,1,0.69328290223451,2.80447456808759,11
3,1,3,1,1,1,2,0.768572160855772,2.90506678020971,13
3,1,4,0,0,0,0,0.863649472594812,0.688956846405032,257
3,1,4,0,0,0,1,0.880697311486928,0.457304981150378,186
3,1,4,0,0,0,2,0.89195326098366,0.263086154352915,148
3,1,4,0,0,1,0,0.804572029603536,1.16623929404829,2
3,1,4,0,0,1,1,0.836666436292976,1.06766965146736,6
3,1,4,0,0,1,2,0.875423090838671,0.842524901409501,5
3,1,4,0,1,0,0,0.819484766926988,1.17942368564544,10
3,1,4,0,1,0,1,0.852385780445116,0.95302281912363,13
3,1,4,0,1,0,2,0.877471502097047,0.777771535134135,22
3,1,4,0,1,1,0,0.751974596658647,1.65972250993767,2
3,1,4,0,1,1,1,0.801344586745897,1.58163420381342,4
3,1,4,0,1,1,2,0.857130725577681,1.5319287710103,8
3,1,4,1,0,0,0,0.833017100460682,1.27218600973397,51
3,1,4,1,0,0,1,0.860995997501914,0.934633226819303,71
3,1,4,1,0,0,2,0.882874094529157,0.601087652059383,61
3,1,4,1,0,1,0,0.766019153818666,1.66616504177426,1
3,1,4,1,0,1,1,0.815124425532237,1.55108365971499,5
3,1,4,1,0,1,2,0.862648869430126,1.30929247685752,5
3,1,4,1,1,0,0,0.783456575303714,1.90974730022551,12
3,1,4,1,1,0,1,0.82929871010984,1.58413501068998,21
3,1,4,1,1,0,2,0.865977597442874,1.22563717781693,28
3,1,6,1,0,0,0,0.925618196654669,0.718855114104121,15
3,1,6,1,0,0,1,0.941431698763616,0.501668825010662,16
3,1,6,1,0,0,2,0.953120408555059,0.305180949952189,14
3,1,6,1,0,1,0,0.887904319768653,1.02976977377621,0
3,1,6,1,0,1,1,0.916891236590216,0.872918534376574,2
3,1,6,1,0,1,2,0.942474135881466,0.684903067813992,4
3,1,6,1,1,0,0,0.896561860270553,1.14944864075174,4
3,1,6,1,1,0,1,0.923528131612563,0.88723879452672,5
3,1,6,1,1,0,2,0.944061341245058,0.645164350482335,4
4,0,-8,1,0,1,0,0.0451004191383204,0.540489375386701,0
4,0,-8,1,0,1,1,0.0305186683803465,0.413516068614645,2
4,0,-8,1,0,1,2,0.0190783838832999,0.29193106734555,2
4,0,-8,1,1,0,0,0.0415768263631886,0.588518300850835,4
4,0,-8,1,1,0,1,0.0280828801615015,0.414749939269366,4
4,0,-8,1,1,0,2,0.0184800227336116,0.277000731523905,6
4,0,-8,1,1,1,0,0.0655662310895908,0.914387973795451,3
4,0,-8,1,1,1,1,0.0436180779005446,0.717195908146389,0
4,0,-8,1,1,1,2,0.0261260740691962,0.579805669289426,2
4,0,-7,0,0,0,0,0.0325972834028748,0.266298388824603,105
4,0,-7,0,0,0,1,0.0260353290456601,0.162360649722856,77
4,0,-7,0,0,0,2,0.0220536285602085,0.0849031858609937,55
4,0,-7,0,0,1,0,0.0536659129273622,0.515373072206799,0
4,0,-7,0,0,1,1,0.0405411230536385,0.389545001637835,0
4,0,-7,0,0,1,2,0.0272828501365766,0.273552462227809,1
4,0,-7,0,1,0,0,0.0491784968888529,0.506845902620835,3
4,0,-7,0,1,0,1,0.0358794724619948,0.358072537667005,5
4,0,-7,0,1,0,2,0.0267178211619524,0.255463317198101,7
4,0,-7,0,1,1,0,0.0775202621046543,0.820001803960065,1
4,0,-7,0,1,1,1,0.055309726693622,0.662020691653071,3
4,0,-7,0,1,1,2,0.0343821158729127,0.54668636942638,1
4,0,-7,1,0,0,0,0.0449539059888282,0.525788353701731,21
4,0,-7,1,0,0,1,0.0333782153468971,0.351810704498342,33
4,0,-7,1,0,0,2,0.0252132305671561,0.204007448563882,20
4,0,-7,1,0,1,0,0.0724946867501987,0.80217814829882,1
4,0,-7,1,0,1,1,0.0505636101771505,0.638745782075304,8
4,0,-7,1,0,1,2,0.0325481934797144,0.469513550401985,3
4,0,-7,1,1,0,0,0.0667792789709134,0.880619103231942,5
4,0,-7,1,1,0,1,0.0464322759402532,0.643590846565451,11
4,0,-7,1,1,0,2,0.0315430734554318,0.444423871082963,11
4,0,-5,1,0,0,0,0.114003594079472,1.09010599583809,53
4,0,-5,1,0,0,1,0.0900567212334337,0.773462528721123,70
4,0,-5,1,0,0,2,0.0720128020420181,0.477477418391644,65
4,0,-5,1,0,1,0,0.171100323866677,1.52519317048863,4
4,0,-5,1,0,1,1,0.127825930791086,1.33006804874759,14
4,0,-5,1,0,1,2,0.0885530185091159,1.0653305630257,9
4,0,-5,1,1,0,0,0.1576676123629,1.71062580732911,12
4,0,-5,1,1,0,1,0.117354942554369,1.35333919420427,30
4,0,-5,1,1,0,2,0.0860557795802014,1.00276844814097,27
4,0,-5,1,1,1,0,0.223988025380071,2.3337456871053,1
4,0,-5,1,1,1,1,0.16494693459701,2.12788298583363,10
4,0,-5,1,1,1,2,0.110730022685396,1.98159819319783,7
4,0,-4,0,0,0,0,0.138257764385536,0.780562619479147,428
4,0,-4,0,0,0,1,0.118955973081229,0.515544817250579,287
4,0,-4,0,0,0,2,0.106278970198505,0.293915201836647,215
4,0,2,1,1,1,0,0.89060458917513,1.17705414739324,14
4,0,2,1,1,1,1,0.853144016225534,1.63836688886794,41
4,0,2,1,1,1,2,0.80528114357587,1.95068315705147,48
4,0,3,0,0,0,0,0.864313553168688,0.40979626232251,609
4,0,3,0,0,0,1,0.854037881023094,0.308678738115301,448
4,0,3,0,0,0,2,0.846333202619558,0.208143954599224,379
4,0,3,0,0,1,0,0.907107314426384,0.52467499902458,2
4,0,3,0,0,1,1,0.88962790874268,0.770614405268982,27
4,0,3,0,0,1,2,0.860058837912355,0.663889116785817,60
4,0,3,0,1,0,0,0.892749013952677,0.561098903091536,41
4,0,3,0,1,0,1,0.874021112626359,0.575561234180638,79
4,0,3,0,1,0,2,0.85779142346351,0.593552340313664,94
4,0,3,0,1,1,0,0.92474922104768,0.612900273490575,11
4,0,3,0,1,1,1,0.903150468909418,0.883833140950475,25
4,0,3,0,1,1,2,0.867510545383274,0.948359997102463,26
4,0,3,1,0,0,0,0.880438167236878,0.668227233608664,165
4,0,3,1,0,0,1,0.865478775932595,0.558646739892191,209
4,0,3,1,0,0,2,0.852120068692613,0.417396158156201,202
4,0,3,1,0,1,0,0.918527291730202,0.60060454725098,19
4,0,3,1,0,1,1,0.895348035329374,0.911870542963935,37
4,0,3,1,0,1,2,0.864917059475359,0.835835461851274,46
4,0,3,1,1,0,0,0.903197498511058,0.819321789374508,36
4,0,3,1,1,0,1,0.88117043870429,0.833898133918187,70
4,0,3,1,1,0,2,0.861809122521865,0.756083916180175,95
4,0,5,1,0,0,0,0.955939308383333,0.263793550522421,45
4,0,5,1,0,0,1,0.950021615529385,0.222499392690855,67
4,0,5,1,0,0,2,0.944690537816567,0.167827659875348,85
4,0,5,1,0,1,0,0.971126635437011,0.23025886973431,4
4,0,5,1,0,1,1,0.962045299439887,0.365119067145929,17
4,0,5,1,0,1,2,0.949819574868022,0.334740024006096,30
4,0,5,1,1,0,0,0.964833077059273,0.318741794250567,19
4,0,5,1,1,0,1,0.956186543142273,0.329336408584363,25
4,0,5,1,1,0,2,0.948541719767468,0.301848750599508,33
4,0,5,1,1,1,0,0.975979462954233,0.291833285400334,3
4,0,5,1,1,1,1,0.966403352517235,0.435096746176303,11
4,0,5,1,1,1,2,0.95362098680353,0.523822676874843,15
4,0,6,0,0,0,0,0.970636110280626,0.096993890627829,97
4,0,6,0,0,0,1,0.968199549133754,0.0740722297211263,84
4,0,6,0,0,0,2,0.96634753543201,0.0507737098612589,91
4,0,6,0,0,1,0,0.98101620896278,0.121985854247235,2
4,0,6,0,0,1,1,0.976921957825743,0.186872010203509,4
4,0,6,0,0,1,2,0.969714505916735,0.161984434685559,9
4,1,-8,0,0,0,0,0.0165152902934907,0.0459465837497655,33
4,1,-8,0,0,0,1,0.0176738857844639,0.0360927519793647,27
4,1,-8,0,0,0,2,0.0185793057765854,0.0255410246294589,32
4,1,-8,0,0,1,0,0.0113798008007998,0.0557306696015145,0
4,1,-8,0,0,1,1,0.0132782778937712,0.0923092209648842,5
4,1,-8,0,0,1,2,0.0168736391578011,0.0812637696350205,4
4,1,-8,0,1,0,0,0.013230887885443,0.0582300400225792,2
4,1,-8,0,1,0,1,0.0153037408380783,0.0645587244570048,4
4,1,-8,0,1,0,2,0.0171738567035785,0.0719830314522919,6
4,1,-8,0,1,1,0,0.00998142657863653,0.05745806799596,2
4,1,-8,0,1,1,1,0.0120986414527102,0.100200963918354,1
4,1,-8,0,1,1,2,0.0162038811120943,0.10713263657311,4
4,1,-8,1,0,0,0,0.0147992548016378,0.0713540503403045,12
4,1,-8,1,0,0,1,0.0164113152195667,0.0624363548708307,14
4,1,-8,1,0,0,2,0.0179177276777953,0.0491503901839097,23
4,1,-8,1,0,1,0,0.0105928460460067,0.0567408770576773,0
4,1,-8,1,0,1,1,0.0129713371060194,0.103374390790299,3
4,1,-8,1,0,1,2,0.0164784745790676,0.094874992389676,4
4,1,-8,1,1,0,0,0.012537518912846,0.0811679976220254,4
4,1,-8,1,1,0,1,0.0148209488436537,0.0883876099384252,7
4,1,-8,1,1,0,2,0.0168785521793285,0.0846882546028006,6
4,1,-6,1,0,0,0,0.040540145718405,0.230660964161348,34
4,1,-6,1,0,0,1,0.0457126958591045,0.194955731256508,42
4,1,-6,1,0,0,2,0.0503827404206431,0.147216668517913,58
4,1,-6,1,0,1,0,0.0272819811106772,0.200698846763357,4
4,1,-6,1,0,1,1,0.0352017102243761,0.319265671863601,10
4,1,-6,1,0,1,2,0.0458891736491727,0.293432335821383,14
4,1,-6,1,1,0,0,0.0327785403936539,0.277846368696938,14
4,1,-6,1,1,0,1,0.0403181055971511,0.28807763719707,17
4,1,-6,1,1,0,2,0.0470061433244673,0.264691360490558,21
4,1,-6,1,1,1,0,0.0231153579624182,0.252435937863313,3
4,1,-6,1,1,1,1,0.0314200028695079,0.37937407997154,5
4,1,-6,1,1,1,2,0.0425650449600144,0.458434310093437,7
4,1,-5,0,0,0,0,0.0750325297893514,0.227996688836327,178
4,1,-5,0,0,0,1,0.0807516554836231,0.172310490610093,134
4,1,-5,0,0,0,2,0.0850540495382431,0.116617426246361,132
4,1,-5,0,0,1,0,0.0510932787215653,0.29054043134249,3
4,1,-5,0,0,1,1,0.0607932795709161,0.431117492767865,5
4,1,-5,0,0,1,2,0.077354624626538,0.371982779791749,13
4,1,-5,0,1,0,0,0.0591750242314752,0.310179441290086,17
4,1,-5,0,1,0,1,0.0695832823731252,0.320373844299789,24
4,1,-5,0,1,0,2,0.0786341907995928,0.33230304254705,47
4,1,2,0,0,1,0,0.637177857451202,1.65141656880347,6
4,1,2,0,0,1,1,0.685355949560371,1.74117209539811,22
4,1,2,0,0,1,2,0.74982228720485,1.43425041368632,32
4,1,2,0,1,0,0,0.663724197051606,1.70898637379052,55
4,1,2,0,1,0,1,0.713561250540604,1.49413975232991,81
4,1,2,0,1,0,2,0.753619497231079,1.31484664095563,102
4,1,2,0,1,1,0,0.564547513324694,2.19505822567112,7
4,1,2,0,1,1,1,0.63417573177708,2.34503502006455,23
4,1,2,0,1,1,2,0.722179586187695,2.46125441923995,25
4,1,2,1,0,0,0,0.687379225652295,1.89411395246423,219
4,1,2,1,0,0,1,0.729113605048568,1.46406552548851,276
4,1,2,1,0,0,2,0.763549036954462,0.996561139303077,296
4,1,2,1,0,1,0,0.58697221480634,2.22281246739606,12
4,1,2,1,0,1,1,0.656928446944874,2.33692898550188,30
4,1,2,1,0,1,2,0.73146378495424,2.09521344615799,42
4,1,2,1,1,0,0,0.616958700473697,2.6467614207297,45
4,1,2,1,1,0,1,0.682503385298039,2.36481293932712,85
4,1,2,1,1,0,2,0.737380147259396,1.94671250159429,89
4,1,4,1,0,0,0,0.850391442868532,1.29001003406335,93
4,1,4,1,0,0,1,0.8787300903631,0.936942497667295,137
4,1,4,1,0,0,2,0.900629478612751,0.593477821905265,127
4,1,4,1,0,1,0,0.782713794208414,1.73270396668365,5
4,1,4,1,0,1,1,0.83293007607509,1.57578495402141,17
4,1,4,1,0,1,2,0.880421667428022,1.30559183366865,20
4,1,4,1,1,0,0,0.799595173303605,1.96675358826206,13
4,1,4,1,1,0,1,0.846432850108129,1.60704214184902,31
4,1,4,1,1,0,2,0.883614936338892,1.2253935004659,36
4,1,4,1,1,1,0,0.724583534972342,2.5746165515121,4
4,1,4,1,1,1,1,0.791101762455884,2.45124971460352,7
4,1,4,1,1,1,2,0.854608361553332,2.37754536225448,13
4,1,5,0,0,0,0,0.925024030156219,0.50252245053776,206
4,1,5,0,0,0,1,0.937430749400898,0.320777511149719,135
4,1,5,0,0,0,2,0.945306216643978,0.176185950235915,98
4,1,5,0,0,1,0,0.883720587031689,0.910528824144206,0
4,1,5,0,0,1,1,0.907749900215897,0.75396075383498,5
4,1,5,0,0,1,2,0.934352762866822,0.565847068178229,8
4,1,5,0,1,0,0,0.893311757864694,0.90634856412281,11
4,1,5,0,1,0,1,0.91777664010548,0.687730777535747,21
4,1,5,0,1,0,2,0.935613753989211,0.525761202397964,16
